4537174,89
135548604,82
135548612,77
236058529,89
236058530,89
236058531,89
245555657,88
249414078,87
254090261,85
268515340,80
268515367,74
268515368,70
287196799,84
287196804,87
366923880,90
372943895,89
492960534,81
566136410,90
5209248,84
11942887,61
14194535,60
14197071,69
14199096,73
19165229,89
24000935,82
24340262,60
24340268,89
24485184,81
24560451,75
24624228,62
24640083,62
24640084,66
24686536,88
24717555,78
24794041,87
25912833,87
25917442,82
26992110,60
26992114,88
26992181,55
27189684,66
27189686,58
27189690,67
27189693,64
27189694,51
27753943,69
28545797,74
28890903,83
28913288,39
29453403,79
30215359,80
31146033,86
31146038,58
32122802,88
32277580,36
32278460,56
32444321,59
32708447,62
32917546,43
33179233,59
33714608,71
33830325,73
34238859,48
34238935,58
34956853,65
35010603,86
35219750,51
35223798,62
35223802,58
35334923,49
35876103,60
35876108,46
35876116,38
37030091,56
37565648,77
37674580,73
37674581,82
37674584,49
38350525,54
40477727,66
41084360,24
41084361,31
41084829,86
41431458,65
41431461,64
41431469,58
41469418,66
41604719,58
41604723,55
41604728,56
41794118,56
41794119,49
41794124,61
42440422,56
44787351,60
44829780,61
44829870,85
44859752,69
51528073,69
59227113,16
67386023,66
84908668,89
86204296,63
113522016,60
155055414,88
155055445,44
156775162,62
156775163,60
157482832,48
157482834,67
171579629,53
174703493,40
179383591,86
181681569,85
188768355,70
188768359,73
189054372,60
189054375,66
194561644,84
201762522,24
208162603,70
209354136,43
212143008,62
212143050,77
218816889,58
222965349,73
226486700,84
254010815,69
258562284,75
12233200,89
23259917,87
23259921,89
25008403,89
26120839,89
26120840,86
277129773,60
26175017,86
26175153,89
26175154,89
26175155,89
26175156,89
26175158,91
26175159,89
295871374,71
26175160,79
26175161,87
26175162,90
295871378,54
26175163,90
26175165,89
26263412,89
26263413,89
296727558,58
305972392,56
26263415,90
26263416,89
26263417,90
26263418,89
26263419,89
26263420,89
26263421,89
26773911,84
26773914,90
26773915,90
26992358,89
26992375,89
26992417,89
26992578,89
26992653,90
26994630,90
26994640,90
26994779,89
26994789,86
26994866,90
26995461,90
26996063,89
26996084,86
26996110,89
26996135,88
26996147,88
26996259,88
330161632,87
26996309,91
26996423,89
330161633,82
26998550,89
26999139,89
330161636,52
26999145,89
26999150,90
26999162,90
26999168,89
26999180,89
26999185,90
26999191,90
26999251,89
26999254,89
26999258,90
26999261,90
26999266,89
26999274,88
26999280,89
27004098,90
27004105,88
27004108,90
27004192,90
27008748,89
27008754,89
27008755,88
27008759,87
27008821,89
27008824,89
27008826,90
27008834,90
27008865,90
27162870,84
27162872,87
27162886,86
27162893,88
27162917,88
27162938,87
27162985,88
27163618,88
27183978,89
27202780,89
27249728,89
27249754,89
27249756,90
27249760,90
27249792,89
27252640,90
27252641,89
27252643,89
27252653,90
27252655,89
27253158,89
27253160,89
27253163,90
27253165,89
27253170,90
27262067,89
27262077,89
27262117,90
27262118,90
27262123,90
27262215,89
27262218,89
27262246,90
27262249,90
27262271,89
27262305,89
27262316,89
27262594,90
27262595,90
27262725,90
27262736,89
27273240,88
27425622,89
27425632,91
27425640,90
27425659,90
27425670,83
27425680,90
27425681,88
27425733,86
27425737,88
27425758,87
27425761,88
27425773,87
27425776,89
27425798,90
27435635,85
27435669,91
27435674,88
27435694,90
27435699,89
27435764,89
27435775,90
27435777,90
27435808,89
27464580,86
27464583,87
27464584,86
27464588,83
27464652,89
27464657,79
27464968,86
27541443,89
27541476,89
27541495,89
27541503,89
27541547,90
27541552,89
27592691,90
27622713,89
27622718,89
27623315,89
27623318,90
27623320,87
27623321,89
27623325,88
27623327,89
27623331,90
27623374,89
27623380,89
27623383,90
27623384,90
27623399,90
27623403,88
27623407,89
27623410,90
27623422,89
27623459,89
27623460,87
27623461,89
27623464,89
27623487,90
27666611,90
27666613,89
27666763,89
30422181,89
31102266,89
31102269,90
32194682,90
39019039,90
39019043,82
41872283,86
44832245,90
44832257,89
44832266,89
44832267,89
45016927,89
45677721,89
46955023,89
46967784,89
46967786,89
48512745,89
48513168,90
48605544,90
49857291,90
49857292,89
49857300,89
49857305,89
49857368,89
49857429,90
49857456,89
49857459,89
49857465,90
49857470,90
49857602,88
49857619,89
51559984,90
51560978,89
52606645,89
53078449,88
53078504,90
53079996,89
53081182,88
55461678,90
55461695,89
55482214,89
60353805,89
60353806,88
60353807,88
60353890,85
61230118,89
61230146,88
63703010,88
63703011,89
64389328,90
64389440,89
64389482,88
64389639,89
64390229,83
64390823,90
64391446,90
64391449,90
64391452,89
64391470,89
64391475,90
64391484,90
64392504,88
64392575,90
64395788,90
64398390,88
64398405,87
65184665,89
65184667,89
67553960,90
87296345,90
87296348,89
87932393,89
88204962,89
88204968,89
88204972,89
88204990,89
88204993,90
88204994,90
88205000,89
88205001,90
88205003,89
88205008,89
88684335,89
88684336,88
90792322,86
90792323,86
90792324,87
4280141,85
352854688,54
4280142,89
4280143,89
352854689,62
4280144,84
4280147,88
4280149,65
4280150,81
4280151,82
4280154,87
4280155,89
4280156,87
4292564,89
4410460,89
4420728,75
4426078,83
4426079,80
4426080,84
4426082,80
4426083,84
4426808,89
4426812,87
4426814,88
4426815,84
4426817,85
4428616,85
4428618,82
4428694,84
4432339,78
4432340,90
4432429,77
4432430,63
4432432,84
4432433,80
4432437,74
4432438,88
4446359,69
4446361,81
4452278,89
4452326,85
5006198,89
5030159,70
5073801,34
5073803,87
5074021,85
5074022,78
5074722,85
5074729,77
7980389,81
7980402,62
7980423,87
7980439,80
